1,10000,-707.4202401517907
2,20000,-411.31415558107693
3,30000,-252.20672680352726
4,40000,-232.97191497449936
5,50000,-206.81594888605986
6,60000,-188.97875548042674
7,70000,-251.42917599491983
8,80000,-219.4590187435118
9,90000,-309.2258384256038
10,100000,-213.16480211169718
