1,10000,-14.162136287027597
2,20000,-37.03669653606415
3,30000,-47.416844458007816
4,40000,-51.901510900497435
5,50000,-53.369660597991945
6,60000,-53.90663837852478
7,70000,-53.86199989204407
8,80000,-53.83007879104614
9,90000,-54.102234522628784
10,100000,-54.61711805229187
