1,10000,105.50461106746828
2,20000,-55.48985205925485
3,30000,89.71535385293323
4,40000,-1008.8201944017901
5,50000,-50.79796609883113
6,60000,-97.15999658976818
7,70000,-29.204860847918745
8,80000,-85.9464470918398
9,90000,30.90632199732112
10,100000,71.28807263907161
11,110000,153.3942483126235
12,120000,142.75076371107315
13,130000,39.81272377397469
14,140000,65.72072634877132
15,150000,129.45905727088615
16,160000,40.403695241333494
17,170000,158.60748492852392
18,180000,90.66776231862399
19,190000,-80.895470570228
20,200000,-57.89850267015252
21,210000,35.133968587356875
22,220000,-101.33695917632086
23,230000,16.700026703740924
24,240000,139.00194006144133
25,250000,79.15650389315324
26,260000,212.03987172734037
27,270000,192.40050188427384
28,280000,131.19282593714394
29,290000,84.09025315144268
30,300000,228.371948539804
